고객주소블록코드(BLOCK_CD),기준년월(YM),서울시민업종코드(UPJONG_CD),성별(GENDER),연령대별(AGE),카드이용건수계(USECT_CORR),카드이용금액계(AMT_CORR)
152869,201908,SS017,M,30대,10,174915
220144,201908,SS015,F,30대,5,121680
263937,201908,SS053,M,10대,5,30420
213545,201908,SS041,M,20대,25,482664
208500,201908,SS041,F,40대,5,760500
363660,201908,SS060,M,20대,5,321945
213365,201908,SS005,M,70대이상,5,19266
423029,201908,SS016,M,50대,91,746558
232861,201908,SS008,F,40대,20,615498
219265,201908,SS005,F,50대,5,62868
16963,201908,SS054,F,20대,15,553644
218044,201908,SS013,M,30대,51,2096648
19040,201908,SS069,M,20대,51,789551
26835,201908,SS040,F,30대,5,60840
14666,201908,SS068,F,30대,10,268710
54323,201908,SS057,F,50대,5,38532
152649,201908,SS048,F,50대,5,65251
155364,201908,SS007,F,40대,5,7605
199258,201908,SS020,M,40대,5,74529
347699,201908,SS039,F,20대,5,614383
343272,201908,SS045,F,60대,5,11762
207917,201908,SS028,F,40대,20,399465
406948,201908,SS068,M,40대,20,1270846
221062,201908,SS031,F,50대,5,101400
223445,201908,SS067,M,20대,5,152100
216522,201908,SS004,F,30대,20,304200
161265,201908,SS082,F,50대,5,101400
153937,201908,SS015,M,30대,5,10140
225599,201908,SS006,F,50대,10,63375
8591,201908,SS042,F,30대,5,223080
227535,201908,SS015,M,40대,5,42588
26004,201908,SS008,F,40대,20,424359
214780,201908,SS057,F,40대,5,81627
20458,201908,SS055,M,30대,41,388869
207538,201908,SS004,M,50대,5,258570
20855,201908,SS030,M,20대,51,760500
417571,201908,SS002,M,20대,51,588120
152654,201908,SS005,F,20대,10,39546
204939,201908,SS055,F,30대,91,8090199
363680,201908,SS069,F,10대,25,383292
154879,201908,SS083,M,50대,15,1233531
24672,201908,SS001,M,70대이상,41,1627470
9990,201908,SS069,F,20대,71,6679563
283384,201908,SS007,F,10대,15,64896
226306,201908,SS066,M,30대,15,947837
22833,201908,SS070,F,50대,5,202293
149507,201908,SS043,F,70대이상,5,29913
410798,201908,SS016,M,40대,41,238898
13885,201908,SS017,F,40대,10,8212138
91860,201908,SS046,F,30대,20,202293
158044,201908,SS029,F,40대,5,243360
415413,201908,SS040,M,40대,56,1023633
8931,201908,SS066,M,20대,25,484185
281554,201908,SS001,M,30대,112,4456530
22042,201908,SS009,F,20대,5,10140
364080,201908,SS013,F,40대,177,3190450
345532,201908,SS015,M,20대,5,65403
11267,201908,SS013,F,50대,20,487785
225067,201908,SS004,F,50대,25,470496
12209,201908,SS069,F,20대,15,332085
16649,201908,SS055,M,70대이상,5,7605
246588,201908,SS058,M,50대,35,1362816
365917,201908,SS018,F,30대,5,171873
8455,201908,SS048,F,50대,5,364482
152709,201908,SS058,M,30대,5,15210
366555,201908,SS005,M,60대,15,286962
414921,201908,SS006,F,30대,5,88218
38618,201908,SS017,F,30대,30,543960
215723,201908,SS006,F,30대,30,142467
210072,201908,SS066,F,40대,5,405600
421605,201908,SS066,M,60대,10,1014000
208992,201908,SS055,F,40대,41,2102022
220690,201908,SS013,F,30대,5,22815
275731,201908,SS008,F,30대,10,287976
221193,201908,SS066,M,20대,15,517140
12972,201908,SS066,F,20대,15,659100
154993,201908,SS027,F,20대,15,117117
32168,201908,SS008,F,20대,25,139425
14436,201908,SS034,F,30대,5,50700
282950,201908,SS020,F,60대,5,12675
21079,201908,SS005,F,40대,30,297609
27156,201908,SS001,M,50대,20,446160
152813,201908,SS014,F,40대,10,24336
352641,201908,SS043,F,40대,10,65403
339909,201908,SS040,M,20대,15,119652
33439,201908,SS022,F,10대,5,33462
500500,201908,SS013,M,30대,35,2089601
420330,201908,SS028,F,40대,5,121680
31050,201908,SS003,F,40대,15,367575
8906,201908,SS020,M,20대,30,144495
207541,201908,SS005,M,50대,25,238797
219991,201908,SS012,M,40대,15,467454
28918,201908,SS054,M,70대이상,25,406614
502263,201908,SS007,M,30대,15,284427
221035,201908,SS038,M,30대,5,9518418
220905,201908,SS012,F,50대,30,298674
350627,201908,SS007,M,50대,20,223080
186911,201908,SS028,M,20대,5,83655
414406,201908,SS001,M,20대,41,1815060
16730,201908,SS003,F,30대,5,45123
11936,201908,SS008,M,40대,106,1900490
418196,201908,SS012,F,20대,15,599781
20500,201908,SS035,F,20대,5,2270037
153980,201908,SS060,F,50대,15,388869
25218,201908,SS041,F,50대,5,91260
220445,201908,SS024,F,20대,10,415740
158057,201908,SS046,F,30대,5,14703
418312,201908,SS029,F,20대,5,223080
212452,201908,SS048,M,40대,25,2555442
337149,201908,SS058,F,30대,20,112554
14036,201908,SS016,F,10대,183,501778
152291,201908,SS040,F,20대,30,252486
409895,201908,SS068,F,30대,61,2090716
18860,201908,SS021,F,20대,10,108245
229239,201908,SS001,M,70대이상,15,218010
223871,201908,SS027,F,60대,10,119145
282899,201908,SS048,M,50대,15,472118
152861,201908,SS016,M,20대,66,135369
208740,201908,SS016,M,40대,634,5125010
213614,201908,SS018,F,50대,51,1069517
24667,201908,SS013,F,30대,96,2336814
214882,201908,SS001,M,30대,299,8995194
231625,201908,SS062,M,20대,5,1617330
216317,201908,SS066,M,50대,10,507000
9942,201908,SS058,M,50대,56,1010299
12209,201908,SS058,M,40대,5,179985
409189,201908,SS030,M,70대이상,10,405600
30273,201908,SS028,F,30대,5,50700
9209,201908,SS008,M,40대,117,5631756
212193,201908,SS053,F,30대,10,16731
212762,201908,SS008,M,60대,35,228150
223281,201908,SS044,F,30대,5,456300
10847,201908,SS020,F,30대,25,2700434
16960,201908,SS053,F,60대,5,6084
212904,201908,SS060,M,30대,15,800553
414453,201908,SS069,F,20대,147,5158132
232697,201908,SS017,M,40대,76,1249162
410101,201908,SS017,F,40대,20,282805
21580,201908,SS058,F,30대,35,856830
342841,201908,SS044,F,40대,5,252993
221437,201908,SS041,M,20대,5,121680
338277,201908,SS081,F,40대,20,202800
15669,201908,SS005,F,50대,41,554658
227622,201908,SS043,F,10대,5,20280
200623,201908,SS004,F,30대,5,30420
413286,201908,SS007,F,50대,30,409149
154553,201908,SS016,M,40대,15,77571
422161,201908,SS053,M,30대,15,1343550
17564,201908,SS058,M,60대,5,43602
365971,201908,SS041,M,20대,10,162240
362028,201908,SS006,F,40대,61,172380
22101,201908,SS001,F,10대,5,40053
15090,201908,SS030,M,10대,324,629694
17850,201908,SS069,F,20대,20,565812
412809,201908,SS069,M,20대,76,1928816
152006,201908,SS048,M,30대,101,2662404
11690,201908,SS048,F,60대,41,1717741
211731,201908,SS022,M,30대,10,91260
157613,201908,SS042,M,20대,15,207870
14073,201908,SS057,M,40대,10,110526
211943,201908,SS066,M,30대,35,1984581
419427,201908,SS015,M,60대,10,274287
119542,201908,SS005,F,20대,25,256542
10395,201908,SS008,F,60대,5,116610
182789,201908,SS040,M,40대,20,526266
344224,201908,SS038,F,30대,5,4686708
500169,201908,SS003,F,30대,20,1307046
227203,201908,SS017,F,30대,56,841676
155358,201908,SS021,F,30대,10,185055
211442,201908,SS017,F,50대,10,63476
228288,201908,SS003,F,40대,20,192660
353408,201908,SS031,F,40대,20,406614
157856,201908,SS049,F,40대,76,2315621
365346,201908,SS006,F,50대,20,111033
196717,201908,SS005,M,50대,20,78332
224647,201908,SS057,M,50대,10,19266
199126,201908,SS007,F,30대,5,25350
231354,201908,SS066,F,40대,15,308068
220932,201908,SS054,M,50대,10,176943
422265,201908,SS016,M,30대,10,22815
211045,201908,SS017,M,30대,46,1915537
343108,201908,SS005,F,60대,10,170099
220921,201908,SS068,M,40대,56,60115
358249,201908,SS043,F,50대,5,476580
10757,201908,SS047,M,30대,15,132834
219603,201908,SS041,M,40대,10,131820
364053,201908,SS048,F,60대,5,103732
14183,201908,SS006,M,50대,25,306735
414667,201908,SS069,F,20대,41,931359
226055,201908,SS067,M,60대,10,531980
217782,201908,SS006,M,50대,15,48672
154952,201908,SS013,M,20대,76,878631
231475,201908,SS017,M,60대,10,1083966
230609,201908,SS013,M,50대,61,1253000
365998,201908,SS001,F,40대,20,626145
14165,201908,SS068,F,20대,41,1478782
364366,201908,SS001,M,20대,147,3371550
365882,201908,SS064,F,40대,5,40560
418554,201908,SS058,M,40대,5,38025
17278,201908,SS003,F,30대,101,213954
210947,201908,SS049,M,20대,5,712690
217158,201908,SS019,F,50대,5,101400
413685,201908,SS020,M,20대,15,356421
213916,201908,SS070,M,40대,5,197223
220522,201908,SS004,F,60대,5,81120
154055,201908,SS020,M,50대,5,950321
12417,201908,SS016,F,40대,10,123556
204135,201908,SS008,M,50대,25,427908
229671,201908,SS043,F,30대,10,107484
216310,201908,SS058,M,30대,5,15210
415318,201908,SS020,M,60대,15,878631
220457,201908,SS016,M,50대,46,169845
15243,201908,SS004,F,20대,5,152100
282376,201908,SS055,M,20대,5,16731
20948,201908,SS014,F,40대,10,23322
364980,201908,SS013,F,70대이상,35,376853
221878,201908,SS012,M,20대,5,45630
11504,201908,SS049,F,40대,15,166397
18179,201908,SS041,M,50대,10,101400
19863,201908,SS013,F,30대,51,614078
338078,201908,SS029,M,20대,10,230685
335994,201908,SS064,F,20대,10,177450
209375,201908,SS013,M,60대,35,786458
158203,201908,SS008,M,50대,71,1887561
211270,201908,SS029,F,20대,5,70980
207027,201908,SS028,M,50대,20,334620
152093,201908,SS069,M,30대,71,2967623
351262,201908,SS021,F,40대,5,248430
155303,201908,SS066,F,30대,5,202800
45820,201908,SS070,M,50대,5,606372
411151,201908,SS018,F,30대,20,873206
11194,201908,SS043,F,30대,5,110019
350519,201908,SS027,M,20대,5,18252
15977,201908,SS045,M,30대,5,101400
419218,201908,SS060,F,50대,10,107484
221444,201908,SS001,M,20대,127,4361214
366164,201908,SS036,M,20대,10,202800
152087,201908,SS018,M,40대,20,390948
28521,201908,SS004,M,20대,61,1446471
217564,201908,SS032,M,50대,5,96330
220481,201908,SS006,M,10대,15,89181
17509,201908,SS007,F,10대,5,40560
210045,201908,SS007,M,50대,5,113061
352816,201908,SS005,M,20대,5,64896
153357,201908,SS017,M,60대,5,1921530
413836,201908,SS041,M,40대,10,755430
340375,201908,SS008,F,10대,30,114582
206240,201908,SS022,F,20대,10,70473
220566,201908,SS048,M,30대,5,744732
154159,201908,SS090,F,40대,15,5039580
282891,201908,SS062,M,50대,5,262119
209970,201908,SS055,M,60대,5,1459146
23921,201908,SS083,M,60대,5,616005
422712,201908,SS066,M,30대,25,1591980
366293,201908,SS031,F,30대,5,70980
266696,201908,SS068,F,40대,137,13498556
207007,201908,SS068,M,40대,10,396474
349547,201908,SS001,F,10대,66,773429
344144,201908,SS048,F,30대,5,592531
19716,201908,SS017,M,20대,5,49990
216426,201908,SS008,M,30대,20,371631
15772,201908,SS069,M,40대,61,3886474
365196,201908,SS017,M,50대,5,5577
154846,201908,SS060,F,40대,5,80613
334782,201908,SS043,M,20대,5,116103
363663,201908,SS008,F,60대,41,348309
216569,201908,SS030,M,30대,46,202800
217486,201908,SS008,F,20대,20,88218
218006,201908,SS008,F,40대,71,429429
212424,201908,SS048,F,60대,10,103935
417592,201908,SS055,F,40대,56,2279472
278704,201908,SS013,M,40대,20,933488
420828,201908,SS041,F,50대,5,228150
275225,201908,SS055,F,20대,46,5861427
222197,201908,SS013,F,20대,35,182824
11827,201908,SS069,F,70대이상,20,403673
148758,201908,SS003,F,10대,5,125736
20866,201908,SS005,F,20대,15,158184
227546,201908,SS002,F,40대,20,2022423
18514,201908,SS041,F,20대,10,147030
30769,201908,SS033,F,30대,5,30420
356149,201908,SS006,M,70대이상,5,20787
25186,201908,SS001,F,40대,30,888771
189369,201908,SS056,M,30대,5,2212548
17165,201908,SS068,M,30대,61,5348951
229981,201908,SS011,M,50대,5,5019300
420525,201908,SS050,F,40대,5,2281500
219509,201908,SS058,M,70대이상,10,258063
19211,201908,SS015,M,30대,20,795483
222095,201908,SS058,M,40대,15,55770
22394,201908,SS020,F,20대,20,166803
419497,201908,SS021,F,30대,5,475566
212387,201908,SS048,M,20대,15,1750671
211718,201908,SS048,F,30대,15,382025
226024,201908,SS001,M,10대,20,83655
363284,201908,SS048,F,40대,71,1773131
365800,201908,SS068,F,20대,15,712183
355425,201908,SS060,M,70대이상,5,8619000
413237,201908,SS082,M,50대,10,344760
340127,201908,SS029,F,20대,5,129285
327833,201908,SS058,M,50대,10,953160
23757,201908,SS037,M,40대,5,365040
19615,201908,SS002,M,30대,5,253500
277414,201908,SS016,M,30대,309,1443784
410524,201908,SS058,F,40대,15,93795
184439,201908,SS057,F,50대,5,40560
156440,201908,SS028,F,10대,56,497874
276319,201908,SS014,M,70대이상,5,30420
13340,201908,SS012,M,40대,5,149565
14585,201908,SS055,F,50대,56,476580
22815,201908,SS004,M,50대,20,392925
215386,201908,SS008,M,30대,46,365294
225108,201908,SS004,F,20대,5,182520
231358,201908,SS055,M,20대,5,22815
362714,201908,SS049,M,40대,15,3224114
14308,201908,SS043,F,40대,15,333099
11135,201908,SS006,M,30대,30,140439
232738,201908,SS006,F,20대,20,181506
283025,201908,SS019,F,30대,5,101400
12888,201908,SS013,F,30대,51,530322
151897,201908,SS069,M,30대,20,643383
232854,201908,SS018,F,30대,10,137397
229959,201908,SS068,F,50대,147,6524106
40455,201908,SS019,M,40대,10,329550
360997,201908,SS021,M,70대이상,5,138411
366429,201908,SS016,M,40대,203,1625848
414333,201908,SS083,M,60대,20,1749150
365601,201908,SS028,F,40대,5,73515
224183,201908,SS030,F,50대,5,116610
333475,201908,SS049,F,20대,5,118841
276602,201908,SS004,M,20대,5,27885
22101,201908,SS056,F,30대,5,1395771
415075,201908,SS040,M,30대,15,473538
20017,201908,SS016,F,40대,25,137600
353650,201908,SS055,F,30대,20,687999
415037,201908,SS001,M,70대이상,10,227136
10765,201908,SS067,M,20대,30,775913
155336,201908,SS020,F,50대,15,129285
418573,201908,SS028,M,10대,20,310791
232114,201908,SS058,F,30대,15,49686
353633,201908,SS001,F,20대,41,488748
215261,201908,SS069,M,20대,183,6790758
22815,201908,SS005,F,70대이상,15,60840
418296,201908,SS042,M,50대,5,35490
23562,201908,SS007,M,20대,15,111540
198609,201908,SS001,M,50대,71,986622
19941,201908,SS068,F,40대,5,278495
154974,201908,SS058,M,70대이상,30,235552
230050,201908,SS021,F,20대,20,751019
409949,201908,SS040,F,60대,10,98865
229638,201908,SS068,M,50대,46,1286578
353689,201908,SS045,M,40대,10,34679
363552,201908,SS015,M,40대,5,233727
220023,201908,SS029,F,20대,5,248430
222279,201908,SS039,M,20대,20,1461681
15070,201908,SS006,M,60대,5,20787
233269,201908,SS061,F,30대,5,74529
152062,201908,SS020,F,40대,10,70270
413240,201908,SS032,M,30대,5,235755
209083,201908,SS066,F,30대,10,314340
158312,201908,SS069,F,20대,51,1118543
210285,201908,SS012,F,30대,101,8093038
30491,201908,SS008,M,40대,15,188604
211496,201908,SS028,F,20대,5,152100
15300,201908,SS091,F,40대,5,3396900
220085,201908,SS013,F,60대,30,1067489
216767,201908,SS020,F,60대,5,76050
211543,201908,SS029,M,70대이상,25,3533790
277227,201908,SS002,M,30대,10,405600
364671,201908,SS016,F,50대,10,26871
165147,201908,SS017,M,20대,5,226528
12713,201908,SS013,M,60대,193,3423416
416216,201908,SS013,F,40대,56,2490232
355627,201909,SS064,M,20대,5,257550
30858,201909,SS008,F,30대,126,1667005
14011,201909,SS049,M,40대,30,2143624
225898,201909,SS030,M,30대,5,70700
32868,201909,SS007,M,40대,30,292900
353372,201909,SS018,M,60대,5,429250
25255,201909,SS043,M,30대,5,126250
362251,201909,SS016,F,20대,157,427685
339541,201909,SS001,M,30대,146,5296440
24610,201909,SS070,F,50대,20,1298860
157079,201909,SS068,M,20대,5,217150
21766,201909,SS001,M,50대,167,4848000
187013,201909,SS049,M,60대,5,4055756
28514,201909,SS060,M,40대,5,2216950
228329,201909,SS030,F,50대,5,328048
22757,201909,SS006,M,40대,5,48480
210361,201909,SS004,F,70대이상,5,350975
365340,201909,SS001,M,30대,10,421675
213948,201909,SS003,F,20대,5,25250
224620,201909,SS069,F,30대,45,1783307
414030,201909,SS046,M,50대,25,205535
365187,201909,SS008,M,40대,202,3133626
15670,201909,SS017,F,60대,30,853955
20118,201909,SS017,F,50대,15,358399
212348,201909,SS053,F,50대,5,30300
220249,201909,SS058,M,70대이상,5,378750
156963,201909,SS043,M,40대,5,13433
12717,201909,SS066,M,30대,56,3192953
12937,201909,SS016,M,50대,5,56560
24069,201909,SS055,M,40대,25,437330
74971,201909,SS018,M,50대,10,118675
151954,201909,SS048,M,60대,10,226392
230682,201909,SS043,F,50대,5,176094
349047,201909,SS020,M,30대,10,45450
502422,201909,SS005,F,20대,25,119180
10120,201909,SS015,F,30대,10,57065
272269,201909,SS012,M,10대,5,15150
422443,201909,SS017,M,50대,5,13080
343621,201909,SS005,F,50대,10,197203
91860,201909,SS012,F,30대,35,397940
157473,201909,SS014,M,20대,20,206343
22917,201909,SS070,F,60대,10,1196345
10195,201909,SS016,M,50대,10,244673
415501,201909,SS031,M,40대,10,616100
12386,201909,SS005,F,20대,10,34845
211578,201909,SS013,F,60대,91,1919303
227424,201909,SS016,F,40대,96,399506
32442,201909,SS048,F,30대,5,151500
421772,201909,SS048,M,30대,10,471968
11510,201909,SS003,M,20대,5,90900
210134,201909,SS031,F,20대,5,7575
221389,201909,SS047,F,50대,10,199980
207945,201909,SS069,F,30대,20,684073
217318,201909,SS004,M,30대,30,343400
226046,201909,SS012,F,70대이상,5,101000
226154,201909,SS066,M,40대,51,2828000
223212,201909,SS012,M,20대,10,892840
220350,201909,SS001,F,10대,15,118675
11101,201909,SS053,F,20대,5,10100
231644,201909,SS013,M,50대,30,205636
338702,201909,SS031,M,30대,5,30300
411415,201909,SS041,F,60대,5,126250
364504,201909,SS015,F,60대,10,75245
226068,201909,SS030,M,40대,5,106050
158121,201909,SS042,M,50대,5,35350
221802,201909,SS041,M,20대,15,557520
361133,201909,SS015,M,20대,10,104535
216421,201909,SS006,M,20대,25,121200
366045,201909,SS021,F,30대,5,251995
217019,201909,SS069,M,40대,5,252500
422699,201909,SS041,M,50대,5,40400
223806,201909,SS001,M,40대,86,1035250
221524,201909,SS049,F,20대,5,503005
277198,201909,SS013,M,30대,192,4418447
351602,201909,SS067,M,20대,10,151500
16710,201909,SS013,F,40대,25,1080145
158025,201909,SS044,F,60대,5,251995
201604,201909,SS003,M,40대,15,274720
210246,201909,SS043,M,40대,5,151500
18706,201909,SS028,M,40대,10,99485
231054,201909,SS021,M,50대,5,303000
21829,201909,SS055,F,50대,126,7121005
219521,201909,SS040,M,40대,15,289870
15401,201909,SS062,M,40대,10,1010000
24310,201909,SS035,F,30대,5,207050
353173,201909,SS058,M,20대,40,230280
227179,201909,SS020,M,20대,5,22725
277414,201909,SS004,M,30대,30,457025
75766,201909,SS008,M,40대,5,207050
354565,201909,SS014,F,20대,5,15150
358632,201909,SS020,F,60대,15,246440
415067,201909,SS054,M,70대이상,5,68175
229290,201909,SS048,F,20대,10,39895
215922,201909,SS036,M,20대,15,494900
418461,201909,SS016,M,60대,10,75245
213710,201909,SS041,M,20대,5,176750
229161,201909,SS040,M,20대,10,96455
191884,201909,SS034,F,30대,5,65650
422796,201909,SS016,F,10대,30,144430
221342,201909,SS013,M,20대,15,52975
413256,201909,SS013,F,40대,111,5570453
268000,201909,SS008,M,20대,86,545400
213984,201909,SS068,F,20대,15,228765
2026,201909,SS016,M,40대,25,284820
415318,201909,SS041,M,30대,5,90900
272940,201909,SS012,F,60대,15,868095
362249,201909,SS008,M,20대,91,680235
